call_id,ticker,quarter,call_start,modeled_events,market_resolution_seconds,raw_T50_seconds,raw_T90_seconds,raw_lambda_per_second,raw_half_life_seconds,total_price_impact,model_r_squared,placebo_iterations,placebo_impact_percentile,anchor_status,call_start_source,transcript_source_url,market_provider,market_source_url,benchmark,measurement_flags
CRWD_Q4_2022,CRWD,Q4 2022,2022-03-09T17:00:00-05:00,25.0,60.0,420.0,660.0,0.0015368275701115074,451.02469141001467,0.0014681599172499079,0.008547326978632142,20.0,45.0,primary_verified,https://ir.crowdstrike.com/news-releases/news-release-details/crowdstrike-announces-date-fourth-quarter-and-fiscal-year-2022/,https://www.marketbeat.com/earnings/reports/2022-3-9-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-03.parquet,QQQ,cumulative response reverses; cumulative response overshoots
CRWD_Q1_2023,CRWD,Q1 2023,2022-06-02T17:00:00-04:00,28.0,60.0,180.0,240.0,0.0051133095779108805,135.5574447426946,0.001398584724381877,0.018238068698462673,20.0,45.0,primary_verified,https://ir.crowdstrike.com/news-releases/news-release-details/crowdstrike-announces-date-fiscal-first-quarter-2023-financial/,https://www.marketbeat.com/earnings/reports/2022-6-2-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-06.parquet,QQQ,cumulative response reverses; cumulative response overshoots
CRWD_Q4_2024,CRWD,Q4 2024,2024-03-05T17:00:00-05:00,28.0,60.0,300.0,600.0,0.0011891549512616612,582.8905474635874,0.0009237808228502891,0.0393652373724136,20.0,20.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-3-5-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-3-5-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-03.parquet,QQQ,cumulative response reverses; cumulative response overshoots
CRWD_Q2_2025,CRWD,Q2 2025,2024-08-28T17:00:00-04:00,20.0,60.0,60.0,180.0,0.004383523791614603,158.1255659854957,-0.002345748004640061,0.03760900680966672,20.0,15.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-8-28-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-8-28-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-08.parquet,QQQ,cumulative response reverses; cumulative response overshoots
CRWD_Q4_2025,CRWD,Q4 2025,2025-03-04T17:00:00-05:00,33.0,60.0,300.0,420.0,0.0036018946013027142,192.43960673064987,-0.004256640791326302,0.03606248778650312,20.0,100.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-3-4-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-3-4-crowdstrike-holdings-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-03.parquet,QQQ,cumulative response reverses; cumulative response overshoots
CRWD_Q2_2026,CRWD,Q2 2026,2025-08-27T17:00:00-04:00,19.0,60.0,120.0,180.0,0.009547594241915728,72.59914518747553,0.003120382622697577,0.05974016125459547,20.0,60.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-8-27-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-8-27-crowdstrike-holdings-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2025-08.parquet,QQQ,cumulative response reverses; cumulative response overshoots
CRWD_Q3_2026,CRWD,Q3 2026,2025-12-02T17:00:00-05:00,28.0,60.0,420.0,660.0,0.0018047880868927336,384.06014844286926,-0.001596899074042708,0.034092334094249166,20.0,90.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-12-3-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-12-3-crowdstrike-holdings-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2025-12.parquet,QQQ,cumulative response reverses; cumulative response overshoots
CRWD_Q4_2026,CRWD,Q4 2026,2026-03-03T17:00:00-05:00,45.0,60.0,420.0,660.0,0.001619048703989977,428.1200305165349,-0.002289670031221598,0.014684501001816064,20.0,90.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-3-3-crowdstrike-holdings-inc-stock/,https://www.marketbeat.com/earnings/reports/2026-3-3-crowdstrike-holdings-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2026-03.parquet,SPY,cumulative response reverses; cumulative response overshoots
MU_Q2_2020,MU,Q2 2020,2020-03-25T16:30:00-04:00,54.0,60.0,60.0,60.0,0.21666379399305025,3.1991832497042805,-0.0003734407741801339,0.026678731088017882,20.0,5.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2020-3-25-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2020-3-25-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-03.parquet,QQQ,cumulative response reverses; cumulative response overshoots; exponential half-life below price resolution
MU_Q3_2020,MU,Q3 2020,2020-06-29T16:30:00-04:00,46.0,60.0,60.0,60.0,0.002005367180492854,345.6460179973586,0.0002513943302018402,0.0075400142978118145,20.0,20.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2020-6-29-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2020-6-29-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-06.parquet,QQQ,cumulative response reverses; cumulative response overshoots
MU_Q4_2020,MU,Q4 2020,2020-09-29T16:30:00-04:00,48.0,60.0,60.0,60.0,0.21666379399305025,3.1991832497042805,2.929795121754458e-05,0.03440291427497766,20.0,5.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2020-9-29-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2020-9-29-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-09.parquet,QQQ,cumulative response reverses; cumulative response overshoots; exponential half-life below price resolution
MU_Q1_2021,MU,Q1 2021,2021-01-07T16:30:00-05:00,48.0,60.0,420.0,480.0,0.0022913125234880405,302.5109728396084,0.0005138406845733995,0.00537223821309829,20.0,80.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2021-1-7-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2021-1-7-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-01.parquet,QQQ,cumulative response reverses; cumulative response overshoots
MU_Q2_2021,MU,Q2 2021,2021-03-31T16:00:00-04:00,60.0,60.0,420.0,660.0,0.0020645184859923705,335.74278228211847,-0.0019686288480874475,0.007969305482916078,20.0,95.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2021-3-31-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2021-3-31-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-03.parquet,QQQ,cumulative response reverses
MU_Q3_2021,MU,Q3 2021,2021-06-30T16:00:00-04:00,42.0,60.0,240.0,660.0,0.0026473346783108,261.8283159431227,0.0027566458339159812,0.01268611157966093,20.0,80.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2021-6-30-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2021-6-30-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-06.parquet,QQQ,cumulative response reverses
MU_Q4_2021,MU,Q4 2021,2021-09-28T16:30:00-04:00,54.0,60.0,480.0,540.0,0.0015648865106981612,442.9376672501978,0.00067859548252187,0.009408436397209674,20.0,60.0,primary_verified,https://investors.micron.com/news/press-release/2021/Micron-Technology-to-Report-Fiscal-Fourth-Quarter-Results-on-September-28-2021-08-31-2021/default.aspx,https://www.marketbeat.com/earnings/reports/2021-9-28-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-09.parquet,QQQ,cumulative response reverses; cumulative response overshoots
MU_Q1_2022,MU,Q1 2022,2021-12-20T16:30:00-05:00,45.0,60.0,60.0,60.0,0.0015488220126871133,447.5318499363116,-5.579651418652587e-05,0.02492388679899682,20.0,10.0,primary_verified,https://investors.micron.com/news/press-release/2021/Micron-Technology-Inc--Reports-Results-for-the-First-Quarter-of-Fiscal-2022-12-20-2021/default.aspx,https://www.marketbeat.com/earnings/reports/2021-12-20-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-12.parquet,QQQ,cumulative response reverses; cumulative response overshoots
MU_Q2_2022,MU,Q2 2022,2022-03-29T16:30:00-04:00,58.0,60.0,180.0,240.0,0.004999613159041158,138.64016245066435,0.0004343818452927056,0.012605010960840768,20.0,25.0,primary_verified,https://investors.micron.com/news/press-release/2022/Micron-Technology-Inc--Reports-Results-for-the-Second-Quarter-of-Fiscal-2022-03-29-2022/default.aspx,https://www.marketbeat.com/earnings/reports/2022-3-29-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-03.parquet,QQQ,cumulative response reverses; cumulative response overshoots
MU_Q3_2022,MU,Q3 2022,2022-06-30T16:30:00-04:00,50.0,60.0,180.0,240.0,0.006712921045497543,103.2556730314666,0.003395694600885008,0.016261891592020072,20.0,85.0,primary_verified,https://investors.micron.com/news/press-release/2022/Micron-Technology-Inc--Reports-Results-for-the-Third-Quarter-of-Fiscal-2022-06-30-2022/default.aspx,https://www.marketbeat.com/earnings/reports/2022-6-30-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-06.parquet,QQQ,cumulative response reverses; cumulative response overshoots
MU_Q4_2022,MU,Q4 2022,2022-09-29T16:30:00-04:00,67.0,60.0,480.0,540.0,0.0017038785034631044,406.8055199658516,0.0008631889841380487,0.017694548140985922,20.0,65.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2022-9-29-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2022-9-29-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-09.parquet,QQQ,cumulative response reverses; cumulative response overshoots
MU_Q1_2023,MU,Q1 2023,2022-12-21T16:30:00-05:00,52.0,60.0,300.0,300.0,0.0015820331007273924,438.13696454343955,0.00046994684672813043,0.011257806882902122,20.0,45.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2022-12-21-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2022-12-21-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-12.parquet,QQQ,cumulative response reverses; cumulative response overshoots
MU_Q3_2023,MU,Q3 2023,2023-06-28T16:30:00-04:00,42.0,60.0,300.0,420.0,0.003058409727244012,226.63646874565515,0.0021896912910670855,0.01727278415482214,20.0,95.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-6-28-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-6-28-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-06.parquet,QQQ,cumulative response reverses
MU_Q4_2023,MU,Q4 2023,2023-09-27T16:30:00-04:00,49.0,60.0,300.0,360.0,0.004373114513982973,158.5019505763265,0.0011468604877249862,0.01625928204003335,20.0,70.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-9-27-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-9-27-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-09.parquet,QQQ,cumulative response reverses; cumulative response overshoots
MU_Q1_2024,MU,Q1 2024,2023-12-20T16:30:00-05:00,44.0,60.0,240.0,300.0,0.0038328411235982987,180.84422448202437,0.00033750221112250115,0.020898000377804316,20.0,45.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-12-20-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-12-20-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-12.parquet,QQQ,cumulative response reverses; cumulative response overshoots
MU_Q2_2024,MU,Q2 2024,2024-03-20T16:30:00-04:00,46.0,60.0,120.0,120.0,0.001641804320360626,422.1862325272076,0.0010825365799074743,0.02175488690904781,20.0,40.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-3-20-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-3-20-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-03.parquet,QQQ,cumulative response reverses; cumulative response overshoots
MU_Q3_2024,MU,Q3 2024,2024-06-26T16:30:00-04:00,56.0,60.0,240.0,660.0,0.00279985228250217,247.5656251195131,0.003776625110415217,0.0116886775479772,20.0,80.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-6-26-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-6-26-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-06.parquet,QQQ,cumulative response reverses
MU_Q4_2024,MU,Q4 2024,2024-09-25T16:30:00-04:00,45.0,60.0,120.0,300.0,0.007451141912980637,93.02563132671159,0.0015339748998787401,0.016664617446141672,20.0,75.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-9-25-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-9-25-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-09.parquet,QQQ,cumulative response reverses
MU_Q1_2025,MU,Q1 2025,2024-12-18T16:30:00-05:00,50.0,60.0,180.0,180.0,0.005764437049827792,120.24542458671702,-0.002793922911910079,0.011635231445318084,20.0,90.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-12-18-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-12-18-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-12.parquet,QQQ,cumulative response reverses; cumulative response overshoots
MU_Q2_2025,MU,Q2 2025,2025-03-20T16:30:00-04:00,50.0,60.0,180.0,300.0,0.002020614011629419,343.03789668418307,-0.0007655001743459006,0.016157577456841654,20.0,40.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-3-20-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-3-20-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-03.parquet,QQQ,cumulative response reverses; cumulative response overshoots
MU_Q3_2025,MU,Q3 2025,2025-06-25T16:30:00-04:00,44.0,60.0,120.0,420.0,0.003115794517422954,222.46241742964526,0.001362518828489949,0.01835553199290285,20.0,85.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-6-25-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-6-25-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-06.parquet,QQQ,cumulative response reverses; cumulative response overshoots
MU_Q4_2025,MU,Q4 2025,2025-09-23T16:30:00-04:00,46.0,60.0,180.0,180.0,0.006231523782887877,111.2323734466628,0.0009290382610345954,0.01596756980948788,20.0,50.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-9-23-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-9-23-micron-technology-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2025-09.parquet,QQQ,cumulative response reverses; cumulative response overshoots
MU_Q1_2026,MU,Q1 2026,2025-12-17T16:30:00-05:00,52.0,60.0,120.0,300.0,0.004945759837676637,140.1497855353939,-0.0019445091645824161,0.010156260112633708,20.0,70.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-12-17-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-12-17-micron-technology-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2025-12.parquet,QQQ,cumulative response reverses; cumulative response overshoots
MU_Q2_2026,MU,Q2 2026,2026-03-18T16:30:00-04:00,49.0,60.0,420.0,420.0,0.0019064389869810736,363.5821472878988,-0.000787388695084552,0.00968795343475981,20.0,40.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-3-18-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2026-3-18-micron-technology-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2026-03.parquet,QQQ,cumulative response reverses; cumulative response overshoots
NVDA_Q4_2020,NVDA,Q4 2020,2020-02-13T17:30:00-05:00,25.0,60.0,60.0,60.0,0.21666379399305025,3.1991832497042805,-0.0005119061556635798,0.04885490413124127,20.0,30.0,primary_verified,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-fourth-quarter-and-fiscal-2020,https://www.marketbeat.com/earnings/reports/2020-2-13-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-02.parquet,SPY,cumulative response reverses; cumulative response overshoots; exponential half-life below price resolution
NVDA_Q1_2021,NVDA,Q1 2021,2020-05-21T17:30:00-04:00,30.0,60.0,180.0,240.0,0.002556414218860077,271.140402617939,-0.0003725516814160365,0.03378191055740298,20.0,30.0,primary_verified,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-first-quarter-fiscal-2021,https://www.marketbeat.com/earnings/reports/2020-5-21-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-05.parquet,SPY,cumulative response reverses; cumulative response overshoots
NVDA_Q3_2021,NVDA,Q3 2021,2020-11-18T17:00:00-05:00,29.0,60.0,360.0,360.0,0.001760739976735519,393.66811097517495,-0.0015421881015841854,0.08712240982929997,20.0,85.0,primary_verified,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-third-quarter-fiscal-2021,https://www.marketbeat.com/earnings/reports/2020-11-18-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-11.parquet,QQQ,cumulative response reverses; cumulative response overshoots
NVDA_Q4_2021,NVDA,Q4 2021,2021-02-24T17:00:00-05:00,25.0,60.0,240.0,300.0,0.004216719141392843,164.38068491585352,0.0025255995440520004,0.05435379890722303,20.0,65.0,primary_verified,https://nvidianews.nvidia.com/news/nvidia-sets-conference-call-for-fourth-quarter-financial-results-6832142,https://www.marketbeat.com/earnings/reports/2021-2-25-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-02.parquet,QQQ,cumulative response reverses; cumulative response overshoots
NVDA_Q4_2022,NVDA,Q4 2022,2022-02-16T17:30:00-05:00,38.0,60.0,180.0,360.0,0.0027643223752299305,250.7475925279123,-0.00043125763175303096,0.010060121455950144,20.0,15.0,primary_verified,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-fourth-quarter-and-fiscal-2022,https://www.marketbeat.com/earnings/reports/2022-2-16-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-02.parquet,QQQ,cumulative response reverses; cumulative response overshoots
NVDA_Q1_2023,NVDA,Q1 2023,2022-05-25T17:00:00-04:00,35.0,60.0,60.0,60.0,0.004023475152364336,172.27574529760113,-0.0006910079362166305,0.015847904980012317,20.0,30.0,primary_verified,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-first-quarter-fiscal-2023,https://www.marketbeat.com/earnings/reports/2022-5-25-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-05.parquet,QQQ,cumulative response reverses; cumulative response overshoots
NVDA_Q2_2023,NVDA,Q2 2023,2022-08-24T17:00:00-04:00,24.0,60.0,360.0,480.0,0.0027358934087308184,253.35313808204847,0.002860486263325509,0.028377199569740386,20.0,80.0,primary_verified,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-second-quarter-fiscal-2023,https://www.marketbeat.com/earnings/reports/2022-8-24-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-08.parquet,QQQ,cumulative response reverses; cumulative response overshoots
NVDA_Q3_2023,NVDA,Q3 2023,2022-11-16T17:00:00-05:00,34.0,60.0,60.0,60.0,0.0019116306739399018,362.5947156054771,-1.4968970093681935e-05,0.029713480993141084,20.0,0.0,primary_verified,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-third-quarter-fiscal-2023,https://www.marketbeat.com/earnings/reports/2022-11-16-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-11.parquet,SPY,cumulative response reverses; cumulative response overshoots
NVDA_Q4_2023,NVDA,Q4 2023,2023-02-22T17:00:00-05:00,23.0,60.0,420.0,480.0,0.002942296920376752,235.58029638667125,0.0026423876126198385,0.034538541020998736,20.0,95.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-2-22-nvidia-co-stock/,https://www.marketbeat.com/earnings/reports/2023-2-22-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-02.parquet,QQQ,cumulative response reverses; cumulative response overshoots
NVDA_Q1_2024,NVDA,Q1 2024,2023-05-24T17:00:00-04:00,39.0,60.0,120.0,120.0,0.004369087658263368,158.64803702186614,-0.002824093839429164,0.025526792884275507,20.0,30.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-5-24-nvidia-co-stock/,https://www.marketbeat.com/earnings/reports/2023-5-24-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-05.parquet,QQQ,cumulative response reverses; cumulative response overshoots
NVDA_Q2_2024,NVDA,Q2 2024,2023-08-23T17:00:00-04:00,45.0,60.0,360.0,660.0,0.002093434789446013,331.10521715528256,-0.0014370978564493498,0.00934197268890602,20.0,90.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-8-23-nvidia-co-stock/,https://www.marketbeat.com/earnings/reports/2023-8-23-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-08.parquet,QQQ,cumulative response reverses
NVDA_Q4_2024,NVDA,Q4 2024,2024-02-21T17:00:00-05:00,36.0,60.0,180.0,180.0,0.008291406790275494,83.59825999285152,-0.0004720768900972008,0.013153757244671715,20.0,5.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-2-21-nvidia-co-stock/,https://www.marketbeat.com/earnings/reports/2024-2-21-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-02.parquet,QQQ,cumulative response reverses; cumulative response overshoots
NVDA_Q1_2025,NVDA,Q1 2025,2024-05-22T17:00:00-04:00,34.0,60.0,60.0,480.0,0.0030925009942456144,224.13806231581563,0.000818317475150182,0.031413348839950395,20.0,20.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-5-22-nvidia-co-stock/,https://www.marketbeat.com/earnings/reports/2024-5-22-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-05.parquet,QQQ,cumulative response reverses; cumulative response overshoots
NVDA_Q2_2025,NVDA,Q2 2025,2024-08-28T17:00:00-04:00,38.0,60.0,660.0,660.0,0.00037662790435922383,1840.4031473430832,-8.255656155024154e-05,0.026866521793738163,20.0,0.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-8-28-nvidia-co-stock/,https://www.marketbeat.com/earnings/reports/2024-8-28-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-08.parquet,QQQ,cumulative response reverses; cumulative response overshoots
NVDA_Q3_2025,NVDA,Q3 2025,2024-11-20T17:00:00-05:00,28.0,60.0,240.0,360.0,0.003853053731270256,179.89553972075853,0.0021680860304182266,0.02759884634581522,100.0,99.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-11-20-nvidia-co-stock/,https://www.marketbeat.com/earnings/reports/2024-11-20-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-11.parquet,QQQ,cumulative response reverses; cumulative response overshoots
NVDA_Q4_2025,NVDA,Q4 2025,2025-02-26T17:00:00-05:00,32.0,60.0,600.0,660.0,0.000762116183329139,909.5032958519295,0.0019225881449401185,0.02308570516659536,100.0,65.0,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-2-26-nvidia-co-stock/,https://www.marketbeat.com/earnings/reports/2025-2-26-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-02.parquet,QQQ,cumulative response reverses; cumulative response overshoots
