call_id,ticker,quarter,call_start,new_transcript,transcript_segments,status,new_model_for_research,anchor_status,call_start_source,transcript_source_url,market_provider,market_source_url,benchmark,exclusion_reason
MU_Q3_2023,MU,Q3 2023,2023-06-28T16:30:00-04:00,True,82,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-6-28-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-6-28-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-06.parquet,QQQ,
MU_Q4_2023,MU,Q4 2023,2023-09-27T16:30:00-04:00,True,80,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-9-27-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-9-27-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-09.parquet,QQQ,
MU_Q1_2024,MU,Q1 2024,2023-12-20T16:30:00-05:00,True,81,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-12-20-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-12-20-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-12.parquet,QQQ,
MU_Q2_2024,MU,Q2 2024,2024-03-20T16:30:00-04:00,True,79,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-3-20-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-3-20-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-03.parquet,QQQ,
MU_Q3_2024,MU,Q3 2024,2024-06-26T16:30:00-04:00,True,93,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-6-26-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-6-26-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-06.parquet,QQQ,
MU_Q4_2024,MU,Q4 2024,2024-09-25T16:30:00-04:00,True,83,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-9-25-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-9-25-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-09.parquet,QQQ,
MU_Q1_2025,MU,Q1 2025,2024-12-18T16:30:00-05:00,True,97,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-12-18-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-12-18-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-12.parquet,QQQ,
MU_Q2_2025,MU,Q2 2025,2025-03-20T16:30:00-04:00,True,101,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-3-20-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-3-20-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-03.parquet,QQQ,
MU_Q3_2025,MU,Q3 2025,2025-06-25T16:30:00-04:00,True,92,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-6-25-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-6-25-micron-technology-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-06.parquet,QQQ,
MU_Q4_2025,MU,Q4 2025,2025-09-23T16:30:00-04:00,True,72,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-9-23-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-9-23-micron-technology-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2025-09.parquet,QQQ,
MU_Q1_2026,MU,Q1 2026,2025-12-17T16:30:00-05:00,True,119,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-12-17-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-12-17-micron-technology-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2025-12.parquet,QQQ,
MU_Q2_2026,MU,Q2 2026,2026-03-18T16:30:00-04:00,True,93,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-3-18-micron-technology-inc-stock/,https://www.marketbeat.com/earnings/reports/2026-3-18-micron-technology-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2026-03.parquet,QQQ,
MU_Q3_2026,MU,Q3 2026,2026-06-24T16:30:00-04:00,False,68,transcript_only,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2026-6-24-micron-technology-inc-stock/,,none,,QQQ,No historical minute-price file covers this month.
NVDA_Q4_2020,NVDA,Q4 2020,2020-02-13T17:30:00-05:00,True,96,modeled,True,primary_verified,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-fourth-quarter-and-fiscal-2020,https://www.marketbeat.com/earnings/reports/2020-2-13-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-02.parquet,SPY,
NVDA_Q1_2021,NVDA,Q1 2021,2020-05-21T17:30:00-04:00,True,144,modeled,True,primary_verified,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-first-quarter-fiscal-2021,https://www.marketbeat.com/earnings/reports/2020-5-21-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-05.parquet,SPY,
NVDA_Q2_2021,NVDA,Q2 2021,2020-08-19T17:00:00-04:00,True,95,failed_coverage_or_model,,primary_verified,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-second-quarter-fiscal-2021,https://www.marketbeat.com/earnings/reports/2020-8-19-nvidia-co-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 42, 'expected_call_minutes': 61, 'coverage_fraction': 0.6885245901639344, 'max_call_gap_seconds': 360.0, 'pre_release_bars': 120, 'first_price': '2020-08-19T18:00:00+00:00', 'last_price': '2020-08-19T22:46:00+00:00'}"
NVDA_Q3_2021,NVDA,Q3 2021,2020-11-18T17:00:00-05:00,True,89,modeled,True,primary_verified,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-third-quarter-fiscal-2021,https://www.marketbeat.com/earnings/reports/2020-11-18-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2020-11.parquet,QQQ,
NVDA_Q4_2021,NVDA,Q4 2021,2021-02-24T17:00:00-05:00,True,76,modeled,True,primary_verified,https://nvidianews.nvidia.com/news/nvidia-sets-conference-call-for-fourth-quarter-financial-results-6832142,https://www.marketbeat.com/earnings/reports/2021-2-25-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-02.parquet,QQQ,
NVDA_Q1_2022,NVDA,Q1 2022,2021-05-26T17:00:00-04:00,True,93,failed_coverage_or_model,,primary_verified,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-first-quarter-fiscal-2022,https://www.marketbeat.com/earnings/reports/2021-5-26-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-05.parquet,SPY,"SPY insufficient coverage: {'call_bars': 39, 'expected_call_minutes': 65, 'coverage_fraction': 0.6, 'max_call_gap_seconds': 420.0, 'pre_release_bars': 120, 'first_price': '2021-05-26T18:00:00+00:00', 'last_price': '2021-05-26T22:49:00+00:00'}"
NVDA_Q2_2022,NVDA,Q2 2022,2021-08-18T17:00:00-04:00,True,90,failed_coverage_or_model,,primary_verified,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-second-quarter-fiscal-2022,https://www.marketbeat.com/earnings/reports/2021-8-18-nvidia-co-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 53, 'expected_call_minutes': 69, 'coverage_fraction': 0.7681159420289855, 'max_call_gap_seconds': 540.0, 'pre_release_bars': 120, 'first_price': '2021-08-18T18:00:00+00:00', 'last_price': '2021-08-18T22:54:00+00:00'}"
NVDA_Q3_2022,NVDA,Q3 2022,2021-11-17T17:00:00-05:00,True,83,failed_coverage_or_model,,primary_verified,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-third-quarter-fiscal-2022,https://www.marketbeat.com/earnings/reports/2021-11-17-nvidia-co-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 31, 'expected_call_minutes': 67, 'coverage_fraction': 0.4626865671641791, 'max_call_gap_seconds': 420.0, 'pre_release_bars': 120, 'first_price': '2021-11-17T19:00:00+00:00', 'last_price': '2021-11-17T23:52:00+00:00'}"
NVDA_Q4_2022,NVDA,Q4 2022,2022-02-16T17:30:00-05:00,True,87,modeled,True,primary_verified,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-fourth-quarter-and-fiscal-2022,https://www.marketbeat.com/earnings/reports/2022-2-16-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-02.parquet,QQQ,
NVDA_Q1_2023,NVDA,Q1 2023,2022-05-25T17:00:00-04:00,True,93,modeled,True,primary_verified,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-first-quarter-fiscal-2023,https://www.marketbeat.com/earnings/reports/2022-5-25-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-05.parquet,QQQ,
NVDA_Q2_2023,NVDA,Q2 2023,2022-08-24T17:00:00-04:00,True,98,modeled,True,primary_verified,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-second-quarter-fiscal-2023,https://www.marketbeat.com/earnings/reports/2022-8-24-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-08.parquet,QQQ,
NVDA_Q3_2023,NVDA,Q3 2023,2022-11-16T17:00:00-05:00,True,87,modeled,True,primary_verified,https://nvidianews.nvidia.com/news/nvidia-announces-financial-results-for-third-quarter-fiscal-2023,https://www.marketbeat.com/earnings/reports/2022-11-16-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-11.parquet,SPY,
NVDA_Q4_2023,NVDA,Q4 2023,2023-02-22T17:00:00-05:00,True,84,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-2-22-nvidia-co-stock/,https://www.marketbeat.com/earnings/reports/2023-2-22-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-02.parquet,QQQ,
NVDA_Q1_2024,NVDA,Q1 2024,2023-05-24T17:00:00-04:00,True,94,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-5-24-nvidia-co-stock/,https://www.marketbeat.com/earnings/reports/2023-5-24-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-05.parquet,QQQ,
NVDA_Q2_2024,NVDA,Q2 2024,2023-08-23T17:00:00-04:00,True,84,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-8-23-nvidia-co-stock/,https://www.marketbeat.com/earnings/reports/2023-8-23-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-08.parquet,QQQ,
NVDA_Q3_2024,NVDA,Q3 2024,2023-11-21T17:00:00-05:00,True,87,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-11-21-nvidia-co-stock/,https://www.marketbeat.com/earnings/reports/2023-11-21-nvidia-co-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 42, 'expected_call_minutes': 70, 'coverage_fraction': 0.6, 'max_call_gap_seconds': 660.0, 'pre_release_bars': 120, 'first_price': '2023-11-21T19:00:00+00:00', 'last_price': '2023-11-21T23:51:00+00:00'}"
NVDA_Q4_2024,NVDA,Q4 2024,2024-02-21T17:00:00-05:00,True,78,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-2-21-nvidia-co-stock/,https://www.marketbeat.com/earnings/reports/2024-2-21-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-02.parquet,QQQ,
NVDA_Q1_2025,NVDA,Q1 2025,2024-05-22T17:00:00-04:00,True,95,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-5-22-nvidia-co-stock/,https://www.marketbeat.com/earnings/reports/2024-5-22-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-05.parquet,QQQ,
NVDA_Q2_2025,NVDA,Q2 2025,2024-08-28T17:00:00-04:00,True,90,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-8-28-nvidia-co-stock/,https://www.marketbeat.com/earnings/reports/2024-8-28-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-08.parquet,QQQ,
NVDA_Q3_2025,NVDA,Q3 2025,2024-11-20T17:00:00-05:00,True,94,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-11-20-nvidia-co-stock/,https://www.marketbeat.com/earnings/reports/2024-11-20-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-11.parquet,QQQ,
NVDA_Q4_2025,NVDA,Q4 2025,2025-02-26T17:00:00-05:00,True,78,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-2-26-nvidia-co-stock/,https://www.marketbeat.com/earnings/reports/2025-2-26-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-02.parquet,QQQ,
NVDA_Q1_2026,NVDA,Q1 2026,2025-05-28T17:00:00-04:00,True,81,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-5-28-nvidia-co-stock/,https://www.marketbeat.com/earnings/reports/2025-5-28-nvidia-co-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-05.parquet,QQQ,
NVDA_Q2_2026,NVDA,Q2 2026,2025-08-27T17:00:00-04:00,False,471,modeled,True,source_reported_unverified,https://investor.nvidia.com/events-and-presentations/events-and-presentations/event-details/2025/NVIDIA-2nd-Quarter-FY26-Financial-Results/default.aspx,https://static.events.q4inc.com/companyAssets/60463d79a87a4500081fcfd3/videos/68386bf4f82abce03c5b577a/videoRecordingLinkc3e2a388-3c17-4875-975b-45be6f9955ed.vtt,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2025-08.parquet,QQQ,
NVDA_Q3_2026,NVDA,Q3 2026,2025-11-19T17:00:00-05:00,False,563,modeled,True,source_reported_unverified,https://investor.nvidia.com/events-and-presentations/events-and-presentations/event-details/2025/NVIDIA-3rd-Quarter-FY26-Financial-Results/default.aspx,https://static.events.q4inc.com/companyAssets/60463d79a87a4500081fcfd3/videos/68b067e9d929fa0fd181586c/videoRecordingLink07499229-b730-4d13-bc23-d4cfb33073e3.vtt,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2025-11.parquet,QQQ,
NVDA_Q4_2026,NVDA,Q4 2026,2026-02-25T17:00:00-05:00,False,581,modeled,True,source_reported_unverified,https://investor.nvidia.com/events-and-presentations/events-and-presentations/event-details/2026/NVIDIA-4th-Quarter-FY26-Financial-Results-2026-sO6kGS3C2P/default.aspx,https://static.events.q4inc.com/companyAssets/60463d79a87a4500081fcfd3/videos/6973a18d1607690e3468a065/videoRecordingLink9a7cf54b-b9ad-4994-ad39-e3117c87ce0b.vtt,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2026-02.parquet,QQQ,
NVDA_Q1_2027,NVDA,Q1 2027,2026-05-20T17:00:00-04:00,False,514,transcript_only,,source_reported_unverified,https://investor.nvidia.com/events-and-presentations/events-and-presentations/event-details/2026/NVIDIA-1st-Quarter-FY27-Financial-Results/default.aspx,https://static.events.q4inc.com/companyAssets/60463d79a87a4500081fcfd3/videos/69a0d757bb1819279c2b5c0b/videoRecordingLink9e5f1451-1685-4887-8930-9ee579c49c56.vtt,none,,MEGACAP_BASKET,No historical minute-price file covers this month.
NVDA_Q2_2027,NVDA,Q2 2027,2026-08-26T17:00:00-04:00,False,726,existing_model_preserved,,source_reported_unverified,https://attendees.events.q4inc.com/rest/v1/event/842602961,https://static.events.q4inc.com/companyAssets/60463d79a87a4500081fcfd3/videos/6a564bc4d2ccd33b979252e2/videoRecordingLink038e127e-7454-45f0-89c3-42433ab5dc77.vtt,databento-cache,,QQQ,
SNOW_Q3_2021,SNOW,Q3 2021,2020-12-02T17:00:00-05:00,True,129,failed_coverage_or_model,,primary_verified,https://www.snowflake.com/en/news/press-releases/snowflake-reports-financial-results-for-the-third-quarter-of-fiscal-2021/,https://www.marketbeat.com/earnings/reports/2020-12-2-snowflake-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 42, 'expected_call_minutes': 64, 'coverage_fraction': 0.65625, 'max_call_gap_seconds': 300.0, 'pre_release_bars': 120, 'first_price': '2020-12-02T19:00:00+00:00', 'last_price': '2020-12-02T23:49:00+00:00'}"
SNOW_Q4_2021,SNOW,Q4 2021,2021-03-03T17:00:00-05:00,True,120,modeled,True,primary_verified,https://www.snowflake.com/en/news/press-releases/snowflake-to-announce-financial-results-for-the-fourth-quarter-and-full-year-of-fiscal-2021-on-march-3-2021/,https://www.marketbeat.com/earnings/reports/2021-3-3-snowflake-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-03.parquet,QQQ,
SNOW_Q1_2022,SNOW,Q1 2022,2021-05-26T17:00:00-04:00,True,104,failed_coverage_or_model,,primary_verified,https://www.snowflake.com/en/news/press-releases/snowflake-reports-financial-results-for-the-first-quarter-of-fiscal-2022/,https://www.marketbeat.com/earnings/reports/2021-5-26-snowflake-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 31, 'expected_call_minutes': 51, 'coverage_fraction': 0.6078431372549019, 'max_call_gap_seconds': 420.0, 'pre_release_bars': 120, 'first_price': '2021-05-26T18:00:00+00:00', 'last_price': '2021-05-26T22:36:00+00:00'}"
SNOW_Q2_2022,SNOW,Q2 2022,2021-08-25T17:00:00-04:00,True,110,failed_coverage_or_model,,primary_verified,https://www.snowflake.com/en/news/press-releases/snowflake-reports-financial-results-for-the-second-quarter-of-fiscal-2022/,https://www.marketbeat.com/earnings/reports/2021-8-25-snowflake-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 18, 'expected_call_minutes': 54, 'coverage_fraction': 0.3333333333333333, 'max_call_gap_seconds': 480.0, 'pre_release_bars': 120, 'first_price': '2021-08-25T18:00:00+00:00', 'last_price': '2021-08-25T22:39:00+00:00'}"
SNOW_Q3_2022,SNOW,Q3 2022,2021-12-01T17:00:00-05:00,True,143,modeled,True,primary_verified,https://www.snowflake.com/en/news/press-releases/snowflake-reports-financial-results-for-the-third-quarter-of-fiscal-2022/,https://www.marketbeat.com/earnings/reports/2021-12-1-snowflake-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2021-12.parquet,QQQ,
SNOW_Q4_2022,SNOW,Q4 2022,2022-03-02T17:00:00-05:00,True,143,modeled,True,primary_verified,https://www.snowflake.com/en/news/press-releases/snowflake-reports-financial-results-for-the-fourth-quarter-and-full-year-of-fiscal-2022/,https://www.marketbeat.com/earnings/reports/2022-3-2-snowflake-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-03.parquet,SPY,
SNOW_Q1_2023,SNOW,Q1 2023,2022-05-25T17:00:00-04:00,True,153,modeled,True,primary_verified,https://www.snowflake.com/en/news/press-releases/snowflake-reports-financial-results-for-the-first-quarter-of-fiscal-2023/,https://www.marketbeat.com/earnings/reports/2022-5-25-snowflake-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-05.parquet,QQQ,
SNOW_Q2_2023,SNOW,Q2 2023,2022-08-24T17:00:00-04:00,True,154,modeled,True,primary_verified,https://www.snowflake.com/en/news/press-releases/snowflake-reports-financial-results-for-the-second-quarter-of-fiscal-2023/,https://www.marketbeat.com/earnings/reports/2022-8-24-snowflake-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-08.parquet,QQQ,
SNOW_Q3_2023,SNOW,Q3 2023,2022-11-30T17:00:00-05:00,True,101,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2022-11-30-snowflake-inc-stock/,https://www.marketbeat.com/earnings/reports/2022-11-30-snowflake-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2022-11.parquet,QQQ,
SNOW_Q4_2023,SNOW,Q4 2023,2023-03-01T17:00:00-05:00,True,161,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-3-1-snowflake-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-3-1-snowflake-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-03.parquet,QQQ,
SNOW_Q1_2024,SNOW,Q1 2024,2023-05-24T17:00:00-04:00,True,148,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-5-24-snowflake-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-5-24-snowflake-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-05.parquet,QQQ,
SNOW_Q2_2024,SNOW,Q2 2024,2023-08-23T17:00:00-04:00,True,138,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-8-23-snowflake-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-8-23-snowflake-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2023-08.parquet,QQQ,
SNOW_Q3_2024,SNOW,Q3 2024,2023-11-29T17:00:00-05:00,True,123,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2023-11-29-snowflake-inc-stock/,https://www.marketbeat.com/earnings/reports/2023-11-29-snowflake-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 25, 'expected_call_minutes': 51, 'coverage_fraction': 0.49019607843137253, 'max_call_gap_seconds': 540.0, 'pre_release_bars': 120, 'first_price': '2023-11-29T19:00:00+00:00', 'last_price': '2023-11-29T23:30:00+00:00'}"
SNOW_Q4_2024,SNOW,Q4 2024,2024-02-28T17:00:00-05:00,True,133,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-2-28-snowflake-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-2-28-snowflake-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 34, 'expected_call_minutes': 58, 'coverage_fraction': 0.5862068965517241, 'max_call_gap_seconds': 240.0, 'pre_release_bars': 120, 'first_price': '2024-02-28T19:00:00+00:00', 'last_price': '2024-02-28T23:43:00+00:00'}"
SNOW_Q1_2025,SNOW,Q1 2025,2024-05-22T17:00:00-04:00,True,126,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-5-22-snowflake-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-5-22-snowflake-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-05.parquet,QQQ,
SNOW_Q2_2025,SNOW,Q2 2025,2024-08-21T17:00:00-04:00,True,133,failed_coverage_or_model,,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-8-21-snowflake-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-8-21-snowflake-inc-stock/,none,,QQQ,"SPY insufficient coverage: {'call_bars': 23, 'expected_call_minutes': 60, 'coverage_fraction': 0.38333333333333336, 'max_call_gap_seconds': 780.0, 'pre_release_bars': 120, 'first_price': '2024-08-21T18:00:00+00:00', 'last_price': '2024-08-21T22:45:00+00:00'}"
SNOW_Q3_2025,SNOW,Q3 2025,2024-11-20T17:00:00-05:00,True,117,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2024-11-20-snowflake-inc-stock/,https://www.marketbeat.com/earnings/reports/2024-11-20-snowflake-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2024-11.parquet,QQQ,
SNOW_Q4_2025,SNOW,Q4 2025,2025-02-26T17:00:00-05:00,True,127,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-2-26-snowflake-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-2-26-snowflake-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-02.parquet,QQQ,
SNOW_Q1_2026,SNOW,Q1 2026,2025-05-21T17:00:00-04:00,True,160,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-5-21-snowflake-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-5-21-snowflake-inc-stock/,huggingface-ggaddam-finnhub-1m,https://huggingface.co/datasets/ggaddam/OHLCV-1m/blob/main/data/ohlcv_2025-05.parquet,QQQ,
SNOW_Q2_2026,SNOW,Q2 2026,2025-08-27T17:00:00-04:00,True,128,modeled,True,source_reported_unverified,https://www.marketbeat.com/earnings/reports/2025-8-27-snowflake-inc-stock/,https://www.marketbeat.com/earnings/reports/2025-8-27-snowflake-inc-stock/,huggingface-mito0o852-finnhub-1m,https://huggingface.co/datasets/mito0o852/OHLCV-1m/blob/main/data/ohlcv_2025-08.parquet,QQQ,
